ID,choice2,age,female,edu,drur,inc_cont,region,nchildren,qual,qual_f,nit_sout_ar,pt,cost_m3,mcost_m3,cost_m3_na,prix_diff,price_tap,pesti_esout_rd_mod,nitrates_esout_rd_mod
257,1,77,0,2,0,2.65,10,0,3,1,8.91,0.588,-999,-999,2,3,2,16.690001,7.4200001
258,2,48,1,4,0,2.65,7,0,2,1,0.27,0.649,7,1.0249528,1,3,2,0.15000001,0.27000001
259,1,28,1,3,0,3.75,1,1,1,3,21.4,1.041,-999,-999,2,0,0,28.17,25
260,2,56,0,4,1,3.75,6,0,2,3,16.55,0.842,-999,-999,2,1,2,19.01,16.549999
261,1,62,1,4,0,3.75,1,0,3,2,2.73,1.685,5,-0.9750472,1,5,1,7.8699999,5.7800002
262,3,55,0,2,0,6,4,0,2,3,13.07,0.75,4,-1.9750472,1,4,1,46.349998,21.540001
263,3,52,0,2,0,3.75,12,0,3,2,9.47,0.505,3.200000048,-2.775047153,1,0,1,22.799999,15.08
264,3,43,0,4,0,6,5,2,3,3,20.04,0.823,4,-1.9750472,1,5,1,16.58,12.42
265,2,47,1,5,0,2.65,10,0,3,3,8.91,0.588,-999,-999,2,5,2,16.690001,7.4200001
266,1,37,0,5,1,2.65,3,1,3,3,26.41,1.066,-999,-999,2,3,2,32.470001,22.16
267,1,34,0,5,0,2.65,7,0,4,3,0,0.66,2,-3.9750472,1,3,1,0,0
268,1,30,1,4,0,1.9,8,0,3,3,24.74,0.817,4,-1.9750472,1,4,1,26.5,26.65
269,1,76,0,2,0,3.75,12,0,3,1,3.52,0.878,-999,-999,2,0,2,17.290001,11.32
270,2,54,1,4,0,1.35,3,0,2,3,26.41,1.066,-999,-999,2,4,2,32.470001,22.16
271,1,30,1,4,0,3.75,7,2,3,3,0.64,0.69,-999,-999,2,3,2,19.459999,15.32
272,3,40,0,4,1,2.65,3,2,3,2,19.28,0.884,-999,-999,2,5,0,29.129999,20.51
273,2,25,1,4,0,0.65,7,0,2,3,26.73,0.741,-999,-999,2,0,0,25.219999,23.059999
274,2,76,0,5,0,3.75,11,0,3,1,18.39,0.912,3.599999905,-2.375047296,1,5,1,20.290001,17.41
275,2,24,1,4,0,1.9,7,0,2,3,21.55,0.69,20,14.0249528,1,5,1,19.459999,15.32
276,1,41,1,4,1,3.75,10,2,3,3,6.65,0.934,-999,-999,2,5,2,5.23,4.9899998
277,2,78,1,5,0,2.65,7,0,2,3,0.27,0.649,-999,-999,2,2,0,0.15000001,0.27000001
278,2,75,1,3,0,1.9,5,0,3,3,13.18,0.842,3.400000095,-2.575047105,1,5,1,18.610001,14.49
279,2,61,0,2,0,1.35,5,0,3,2,27.37,1.135,5,-0.9750472,1,0,0,27.799999,20.030001
280,3,45,0,1,0,0.25,10,2,1,2,15.56,0.664,-999,-999,2,0,2,24.360001,16.790001
281,1,30,0,2,1,1,9,0,3,2,21.74,0.867,-999,-999,2,0,0,22.559999,24.99
282,2,60,0,2,0,1.35,11,0,3,1,27.55,0.892,-999,-999,2,1,1,23.43,15.19
283,3,83,1,4,0,2.65,1,0,3,2,21.29,1.32,6,0.0249528,1,4,1,24.809999,10.6
284,3,42,1,4,0,3.75,1,2,3,3,17.89,1.427,-999,-999,2,2,2,22.700001,15.03
285,1,24,0,4,0,1.9,7,0,4,2,0,0.66,3,-2.9750472,1,2,0,0,0
286,1,39,1,2,0,0.25,10,1,3,1,8.91,0.588,-999,-999,2,1,2,16.690001,7.4200001
287,2,57,0,2,0,3.75,1,0,3,3,21.4,1.041,-999,-999,2,0,2,28.17,25
288,1,40,0,5,0,2.65,1,2,3,2,23.74,1.32,4,-1.9750472,1,5,2,24.809999,10.6
289,2,78,1,2,0,2.65,7,0,3,2,0.99,0.741,-999,-999,2,0,2,21.08679933,0.5
290,2,46,1,4,0,6,7,1,2,3,13.01,0.741,-999,-999,2,0,2,25.219999,23.059999
291,1,62,1,2,0,1.9,1,0,3,3,21.4,1.041,5,-0.9750472,1,5,2,28.17,25
292,3,50,1,2,0,1.9,4,4,3,2,11.49,0.8,-999,-999,2,1,2,31.23,17.32
293,3,53,0,5,0,9.477,7,0,3,2,0,0.66,-999,-999,2,5,1,0,0
294,2,88,0,5,0,3.75,10,0,3,2,25.9,0.677,-999,-999,2,0,1,28.76,12.06
295,2,52,1,2,1,1.35,5,0,2,3,27.58,1.041,-999,-999,2,0,0,22.18,20.17
296,2,89,1,3,0,1.9,7,0,2,1,24.24,0.685,-999,-999,2,5,2,18.280001,18.85
297,1,34,1,3,1,1.35,1,1,2,3,7.2,1.013,-999,-999,2,0,0,22.85,14.37
298,1,44,0,2,0,3.75,10,0,3,3,8.91,0.588,-999,-999,2,3,2,16.690001,7.4200001
299,2,76,1,1,0,1.9,6,0,3,2,15.5,0.842,5,-0.9750472,1,4,2,19.01,16.549999
300,3,23,0,4,0,2.65,5,0,2,3,5.11,0.833,3.5,-2.4750472,1,2,2,20.190001,13.89
301,2,62,1,1,0,2.65,7,0,1,3,0,0.66,-999,-999,2,4,1,0,0
302,1,22,1,4,0,1.9,2,0,3,3,10.04,1.51,-999,-999,2,0,1,7.9200001,9.6800003
303,3,23,0,5,0,2.65,8,1,1,3,24.74,0.817,-999,-999,2,3,1,26.5,26.65
304,2,25,0,3,0,2.65,5,1,2,2,13.18,0.842,9,3.0249528,1,3,1,18.610001,14.49
305,1,22,1,3,0,1.9,1,0,2,1,5.56,1.037,-999,-999,2,0,2,2.9100001,4.73
306,1,40,1,4,0,1.9,12,0,3,3,6.51,0.707,0.200000003,-5.775047197,1,3,1,17.540001,16.09
307,2,28,0,3,0,1,7,0,2,3,16.45,0.729,-999,-999,2,0,0,27.43,22.82
308,1,25,0,5,0,1,9,0,2,1,1.38,0.827,-999,-999,2,4,1,8.8299999,4.29
309,1,55,0,3,1,2.65,2,0,3,2,7.26,1.628,2.200000048,-3.775047153,1,5,1,12.43,12.48
310,2,25,1,3,0,1.9,12,1,3,2,11.53,0.949,5,-0.9750472,1,0,2,20.5,4.9699998
311,2,42,1,2,0,1.9,11,2,3,3,4.69,0.829,-999,-999,2,1,2,22.26,14.45
312,2,23,0,4,0,0.25,10,0,1,3,13.11,0.791,-999,-999,2,0,0,14.43,12.28
313,2,27,0,3,0,2.65,6,0,3,1,26.51,0.864,2,-3.9750472,1,3,1,30.52,27.1
314,1,56,1,4,0,3.75,12,0,3,2,9.47,0.505,-999,-999,2,5,0,22.799999,15.08
315,2,20,1,4,0,0.25,1,0,3,1,21.4,1.041,-999,-999,2,4,1,28.17,25
316,1,33,0,3,0,1.35,3,0,1,2,20.15,1.066,-999,-999,2,0,0,32.470001,22.16
317,2,36,0,3,0,2.65,7,1,2,3,0.27,0.649,-999,-999,2,0,0,0.15000001,0.27000001
318,1,59,0,2,0,1.9,1,0,2,3,5.16,1.427,-999,-999,2,0,0,22.700001,15.03
319,1,25,1,4,0,1.35,11,0,3,2,4.69,0.829,-999,-999,2,5,1,22.26,14.45
320,1,24,1,4,0,1.35,5,0,2,2,14.62,1.041,-999,-999,2,3,1,22.18,20.17
321,2,77,0,2,1,2.65,7,0,3,2,14.23,0.729,-999,-999,2,5,2,27.43,22.82
322,2,56,0,2,0,1.9,11,0,2,2,11.35,0.912,16,10.0249528,1,5,2,20.290001,17.41
323,1,76,0,5,1,1.35,10,1,3,1,4.08,0.745,-999,-999,2,3,2,29.17,17.41
324,1,23,0,2,0,2.65,5,1,2,3,8.19,1.234,3,-2.9750472,1,1,2,12,9.6700001
325,1,22,0,5,0,3.75,2,1,2,3,7.26,1.628,3,-2.9750472,1,3,1,12.43,12.48
326,2,20,0,3,0,1.35,10,1,1,3,25.9,0.677,6,0.0249528,1,2,2,28.76,12.06
327,1,35,0,4,1,2.65,2,1,1,3,7.26,1.628,5,-0.9750472,1,4,1,12.43,12.48
328,2,22,1,4,0,3.75,9,1,3,2,7.28,1.115,-999,-999,2,1,1,8.4200001,6.1700001
329,2,40,1,2,0,1.9,1,2,3,1,14.38,0.932,-999,-999,2,0,2,21.83,7.8200002
330,3,57,0,3,0,1.9,4,1,2,2,28.22,0.75,5,-0.9750472,1,4,2,46.349998,21.540001
331,1,23,1,2,0,1.9,6,0,3,3,26.51,0.864,-999,-999,2,3,1,30.52,27.1
332,2,34,0,3,0,1.35,7,0,4,3,24.24,0.685,-999,-999,2,2,1,18.280001,18.85
333,1,45,1,4,0,6,7,2,3,3,24.24,0.685,-999,-999,2,4,1,18.280001,18.85
334,3,42,1,4,0,1.9,6,2,3,3,9.2,0.842,-999,-999,2,2,0,19.01,16.549999
335,2,23,0,3,0,1.35,5,0,4,2,11.35,0.823,-999,-999,2,2,0,16.58,12.42
336,1,36,0,4,0,1,3,1,3,1,49.57,1.245,-999,-999,2,2,2,42,26.58
337,1,38,1,4,1,2.65,5,2,3,2,13.83,1.135,-999,-999,2,3,1,27.799999,20.030001
338,2,47,1,4,0,2.65,4,1,3,3,11.49,0.8,-999,-999,2,3,1,31.23,17.32
339,1,52,0,2,1,1.35,2,0,1,3,6.35,1.212,-999,-999,2,0,2,23.629999,13.54
340,3,22,1,2,0,0.65,3,0,3,1,28.68,0.964,-999,-999,2,1,1,40.529999,24.610001
341,2,40,1,4,0,6,7,3,3,1,26.73,0.741,-999,-999,2,1,2,25.219999,23.059999
342,3,40,1,4,0,2.65,7,0,3,3,27.6,0.744,-999,-999,2,4,0,30.530001,27.73
343,1,52,0,2,0,1.9,8,0,3,1,35,1.034,-999,-999,2,2,2,24.35,26.41
344,2,82,0,2,0,1,7,0,3,3,13.01,0.741,10,4.0249528,1,3,2,25.219999,23.059999
345,2,24,1,5,0,0.25,5,0,2,2,12.42,0.823,-999,-999,2,0,1,16.58,12.42
346,1,23,1,5,0,1,1,0,3,3,13.34,0.925,-999,-999,2,3,0,12.25,14.98
347,2,52,1,2,0,1.9,12,1,2,3,9.47,0.505,-999,-999,2,0,2,22.799999,15.08
348,1,77,0,5,0,6,12,0,2,1,18.17,0.878,2,-3.9750472,1,4,1,17.290001,11.32
349,2,35,0,4,1,3.75,3,1,3,3,16.62,1.245,3,-2.9750472,1,3,1,42,26.58
350,3,78,1,1,0,1.9,12,0,3,2,9.47,0.505,-999,-999,2,5,1,22.799999,15.08
351,2,57,0,3,0,3.75,7,0,3,2,0,0.66,-999,-999,2,2,2,0,0
352,3,79,0,5,0,6,7,0,3,1,0,0.66,-999,-999,2,4,2,0,0
353,2,77,1,3,0,2.65,8,0,2,1,24.74,0.817,-999,-999,2,0,2,26.5,26.65
354,1,57,1,4,0,3.75,1,0,3,2,21.4,1.041,-999,-999,2,5,2,28.17,25
355,1,34,0,5,1,2.65,4,2,2,3,13.07,0.75,-999,-999,2,4,2,46.349998,21.540001
356,3,23,1,3,0,0.65,12,1,3,2,9,0.505,-999,-999,2,5,2,22.799999,15.08
357,1,25,0,2,1,1,11,0,3,3,18.39,0.912,2.359999895,-3.615047305,1,3,1,20.290001,17.41
358,3,21,0,4,0,0.65,9,0,3,3,62.81,0.805,1,-4.9750472,1,4,1,25.74,25.879999
359,2,42,0,4,0,3.75,6,0,3,2,15.43,1.078,-999,-999,2,0,0,31.370001,30.370001
360,2,52,1,2,0,1.9,5,0,3,3,8.51,0.833,-999,-999,2,0,2,20.190001,13.89
361,1,75,0,5,0,1.9,12,0,3,2,4.85,1.045,2.5,-3.4750472,1,5,2,4.48,1.91
362,3,78,1,3,0,3.75,5,0,3,3,34.09,0.772,-999,-999,2,3,1,33.709999,27.32
363,1,27,0,2,1,1.9,9,0,2,3,19.72,0.867,-999,-999,2,3,0,22.559999,24.99
364,2,42,0,1,1,1.35,1,0,3,1,5.56,1.037,1.610000014,-4.365047186,1,2,1,2.9100001,4.73
365,3,22,1,5,0,0.25,11,0,2,3,4.69,0.829,-999,-999,2,2,0,22.26,14.45
366,3,24,1,5,0,1.9,7,0,3,1,24.24,0.685,-999,-999,2,2,1,18.280001,18.85
367,1,42,1,4,1,2.65,1,2,3,3,9.67,1.076,2,-3.9750472,1,5,1,19.85,7.4499998
368,1,24,0,4,0,1.9,5,0,3,1,32.51,0.772,-999,-999,2,5,1,33.709999,27.32
369,2,42,1,4,0,1.9,3,0,2,3,49.57,1.245,-999,-999,2,0,2,42,26.58
370,3,80,0,2,0,1.9,8,0,2,3,34.92,0.965,-999,-999,2,3,2,26.41,23.299999
371,3,33,0,3,0,3.75,8,2,2,3,27.09,1.13,-999,-999,2,3,1,27.639999,20.98
372,3,20,1,3,0,2.65,8,0,2,1,15.61,0.965,-999,-999,2,0,0,26.41,23.299999
373,2,23,0,5,0,6,7,1,3,3,18.79,0.69,-999,-999,2,2,2,19.459999,15.32
374,2,23,0,4,0,1,10,1,3,3,15.07,0.737,-999,-999,2,2,2,14.6,11.38
375,1,52,0,2,0,1.35,9,0,3,3,4.58,0.827,2.180000067,-3.795047133,1,0,2,8.8299999,4.29
376,2,23,0,1,0,0.65,7,1,3,2,0.99,0.741,4,-1.9750472,1,1,2,21.08679933,0.5
377,1,34,1,5,0,2.65,12,0,2,3,10.47,0.505,-999,-999,2,2,0,22.799999,15.08
378,1,46,1,4,0,2.65,11,0,3,2,27.55,0.892,-999,-999,2,5,2,23.43,15.19
379,2,24,0,5,0,1,7,0,2,3,0.64,0.69,3,-2.9750472,1,2,2,19.459999,15.32
380,1,24,1,3,1,1,9,0,2,3,15.79,1.095,1,-4.9750472,1,5,1,19.66,11.69
381,2,19,0,4,0,3.75,12,0,3,3,7.38,0.707,-999,-999,2,2,1,17.540001,16.09
382,1,24,0,5,0,0.65,6,0,3,3,15.5,0.842,-999,-999,2,3,2,19.01,16.549999
383,1,45,0,4,1,3.75,1,3,4,2,17.89,1.427,-999,-999,2,4,2,22.700001,15.03
384,2,36,1,4,0,0.65,1,2,2,3,8.36,0.849,-999,-999,2,0,1,15.32,10.22
385,1,48,1,3,1,2.65,11,0,3,3,27.07,1.001,-999,-999,2,2,2,30.549999,30.940001
386,2,28,1,2,0,1.9,1,0,3,3,7.2,1.013,-999,-999,2,0,2,22.85,14.37
387,3,67,0,5,0,3.75,12,0,3,1,3.52,0.878,3,-2.9750472,1,5,2,17.290001,11.32
388,3,87,1,1,1,0.25,5,0,1,3,15.31,0.946,-999,-999,2,3,2,22.799999,21.940001
389,1,51,0,4,0,1.9,2,0,2,3,10.04,1.51,10,4.0249528,1,5,1,7.9200001,9.6800003
390,1,78,0,2,0,2.65,12,0,2,2,9.47,0.505,-999,-999,2,2,2,22.799999,15.08
391,2,64,0,3,1,3.75,1,0,3,3,2.31,1.013,4,-1.9750472,1,2,1,22.85,14.37
392,2,23,1,5,0,1,7,1,3,3,0,0.66,-999,-999,2,4,2,0,0
393,1,20,1,4,0,0.65,2,0,2,3,22.78,0.969,-999,-999,2,2,1,28.09,23.299999
394,1,51,0,1,0,1.9,1,1,3,1,21.4,1.041,-999,-999,2,0,2,28.17,25
395,2,58,0,4,0,1.9,5,0,3,3,28.51,0.803,18,12.0249528,1,4,2,35.459999,31.74
396,3,20,1,2,1,1.35,2,3,3,3,10.04,1.51,3,-2.9750472,1,3,1,7.9200001,9.6800003
397,3,38,0,4,0,1.35,11,2,3,1,27.55,0.892,5,-0.9750472,1,2,1,23.43,15.19
398,1,77,0,2,0,3.75,12,0,2,1,1.87,1.045,-999,-999,2,0,1,4.48,1.91
399,1,76,0,5,0,2.65,10,0,3,1,25.9,0.677,2,-3.9750472,1,4,1,28.76,12.06
400,2,76,1,4,0,1.9,9,0,3,3,5.19,0.929,-999,-999,2,1,2,15.59,7.2199998
401,2,52,0,5,0,6,4,0,3,2,39.14,0.715,1,-4.9750472,1,5,1,40.240002,39.849998
402,1,51,1,5,0,3.75,11,2,3,1,27.55,0.892,3,-2.9750472,1,5,1,23.43,15.19
403,1,76,1,2,0,2.65,1,0,3,1,21.4,1.041,-999,-999,2,0,2,28.17,25
404,1,23,1,5,0,1.9,7,1,3,3,0,0.66,0.5,-5.4750472,1,2,0,0,0
405,3,43,1,4,0,1.9,4,1,3,2,36.23,0.715,4.5,-1.4750472,1,5,2,40.240002,39.849998
406,1,35,1,4,1,1,3,2,3,2,23.04,0.884,6,0.0249528,1,2,1,29.129999,20.51
407,1,57,0,3,1,3.75,3,0,3,1,19.28,0.884,0.949999988,-5.025047212,1,1,2,29.129999,20.51
408,2,76,1,4,0,2.65,12,0,3,2,4.07,0.878,10,4.0249528,1,2,2,17.290001,11.32
409,2,75,0,5,0,6,9,0,3,2,8.81,1.347,3,-2.9750472,1,5,2,10.23,7.1100001
410,3,61,1,3,0,2.65,5,0,3,3,7.29,1.135,-999,-999,2,0,0,27.799999,20.030001
411,3,35,1,4,0,1.9,6,2,3,3,27.51,0.842,-999,-999,2,3,0,19.01,16.549999
412,1,21,1,4,0,0.25,3,0,4,2,26.41,1.066,-999,-999,2,0,1,32.470001,22.16
413,1,53,1,4,1,1.35,9,1,3,3,12.09,1.095,6,0.0249528,1,5,1,19.66,11.69
414,1,76,0,5,0,6,6,0,3,3,15.5,0.842,6,0.0249528,1,5,1,19.01,16.549999
415,2,50,0,5,0,6,11,0,3,1,30.75,0.892,20,14.0249528,1,3,2,23.43,15.19
416,1,77,0,4,0,3.75,5,0,3,1,11.35,0.823,3,-2.9750472,1,5,2,16.58,12.42
417,1,44,0,4,0,3.75,5,3,3,2,27.37,1.135,4,-1.9750472,1,5,2,27.799999,20.030001
418,3,49,1,3,0,3.75,7,1,3,1,0.64,0.69,0.300000012,-5.675047188,1,3,2,19.459999,15.32
419,1,21,1,4,0,0.65,7,0,3,3,0,0.66,-999,-999,2,0,0,0,0
420,3,56,0,3,1,2.65,11,0,3,1,18.39,0.912,6,0.0249528,1,1,2,20.290001,17.41
421,1,38,0,5,0,6,7,0,3,3,18.85,0.685,5,-0.9750472,1,5,1,18.280001,18.85
422,2,53,0,2,1,3.75,8,0,3,1,34.92,0.965,-999,-999,2,0,2,26.41,23.299999
423,1,31,0,4,0,1.9,1,0,2,1,1.55,1.47,2,-3.9750472,1,5,1,6.77,2.5
424,2,46,1,4,0,3.75,10,1,2,2,25.9,0.677,-999,-999,2,0,2,28.76,12.06
425,2,75,1,4,0,3.75,7,0,2,3,14.23,0.729,-999,-999,2,0,2,27.43,22.82
426,1,23,1,4,0,0.25,1,0,3,1,7.99,0.932,10,4.0249528,1,2,2,21.83,7.8200002
427,1,81,0,5,0,3.75,12,0,2,3,9.47,0.505,-999,-999,2,2,1,22.799999,15.08
428,3,47,0,4,1,1.9,11,1,3,2,4.69,0.829,10,4.0249528,1,4,1,22.26,14.45
429,2,20,0,3,0,1,5,0,2,3,32.51,0.772,-999,-999,2,3,1,33.709999,27.32
430,1,28,1,5,0,2.65,10,0,3,1,25.9,0.677,3.200000048,-2.775047153,1,5,2,28.76,12.06
431,1,57,0,3,1,3.75,2,0,2,3,7.26,1.628,3,-2.9750472,1,5,1,12.43,12.48
432,3,77,0,5,0,3.75,10,0,3,2,22.56,0.677,3,-2.9750472,1,3,1,28.76,12.06
433,2,55,1,2,1,2.65,5,0,3,3,12.44,0.842,2,-3.9750472,1,4,2,18.610001,14.49
434,2,76,0,4,0,3.75,4,0,2,2,11.49,0.8,1,-4.9750472,1,5,2,31.23,17.32
435,1,63,1,3,0,3.75,11,0,2,3,27.55,0.892,3,-2.9750472,1,5,0,23.43,15.19
436,1,39,0,3,1,6,4,2,3,1,12.53,0.798,5,-0.9750472,1,5,1,13.81,10.63
437,2,83,0,4,0,3.75,7,0,3,2,0.7,0.649,6,0.0249528,1,3,1,0.15000001,0.27000001
438,1,78,1,2,0,1.35,7,0,3,3,0.64,0.69,-999,-999,2,5,2,19.459999,15.32
439,1,20,0,4,0,2.65,7,0,1,3,0.5,0.741,-999,-999,2,3,1,0,0.5
440,2,54,1,4,0,6,9,0,2,3,1.38,0.827,4,-1.9750472,1,5,2,8.8299999,4.29
441,1,36,1,4,0,1.9,9,2,3,1,16.24,0.805,-999,-999,2,3,0,25.74,25.879999
442,1,51,0,2,0,2.65,7,0,3,1,0.5,0.741,-999,-999,2,4,1,0,0.5
443,1,78,0,2,0,3.75,3,0,2,2,25.98,0.964,15,9.0249528,1,4,2,40.529999,24.610001
444,3,56,0,2,0,1.35,7,0,3,2,26.73,0.741,3,-2.9750472,1,1,2,25.219999,23.059999
445,2,46,1,3,0,3.75,1,0,3,3,10.82,0.774,-999,-999,2,0,0,21.940001,20.559999
446,1,78,0,2,0,1.9,10,0,3,3,17.69,0.745,-999,-999,2,4,2,29.17,17.41
447,1,21,1,2,0,0.65,9,0,2,3,1.86,0.827,8,2.0249528,1,0,2,8.8299999,4.29
448,2,61,1,1,0,0.65,6,0,2,3,16.55,0.842,-999,-999,2,0,2,19.01,16.549999
449,1,53,1,3,0,2.65,6,0,3,1,29.33,1.078,-999,-999,2,0,1,31.370001,30.370001
450,3,52,1,2,0,1.9,4,0,2,3,13.07,0.75,-999,-999,2,0,2,46.349998,21.540001
451,3,55,0,4,0,3.75,7,0,3,3,18.85,0.685,10,4.0249528,1,3,2,18.280001,18.85
452,2,56,0,3,0,2.65,12,0,3,1,18.17,0.878,-999,-999,2,0,2,17.290001,11.32
453,1,24,1,5,0,3.75,7,0,2,3,18.85,0.685,-999,-999,2,0,1,18.280001,18.85
454,2,44,0,3,0,2.65,9,1,3,1,1.38,0.827,-999,-999,2,0,0,8.8299999,4.29
455,3,30,0,5,0,3.75,5,0,2,1,4.92,0.833,0.5,-5.4750472,1,2,1,20.190001,13.89
456,1,56,1,4,1,1.9,3,0,2,2,22.47,0.964,-999,-999,2,4,0,40.529999,24.610001
457,2,33,1,3,0,3.75,7,1,2,2,0.27,0.649,-999,-999,2,0,2,0.15000001,0.27000001
458,2,52,1,3,0,1.35,10,2,3,3,17.69,0.745,-999,-999,2,3,2,29.17,17.41
459,1,25,1,4,0,3.75,4,0,2,3,10.39,0.8,9,3.0249528,1,2,1,31.23,17.32
460,2,24,0,4,1,1,11,0,2,3,30.75,0.892,-999,-999,2,3,0,23.43,15.19
461,2,77,0,2,0,3.75,1,0,2,1,7.2,1.013,2,-3.9750472,1,4,1,22.85,14.37
462,2,75,1,4,0,6,6,0,2,1,35.62,0.842,25,19.0249528,1,5,2,19.01,16.549999
463,2,55,1,2,1,3.75,3,1,3,2,26.41,1.066,-999,-999,2,4,2,32.470001,22.16
464,3,23,0,5,0,9.477,4,0,3,1,11.49,0.8,-999,-999,2,4,1,31.23,17.32
465,3,50,0,2,1,2.65,8,0,3,3,35,1.034,-999,-999,2,2,2,24.35,26.41
466,2,47,1,2,0,1.9,8,1,3,3,22.17,1.034,-999,-999,2,0,2,24.35,26.41
467,1,57,0,4,0,6,12,0,2,1,10.47,0.505,2,-3.9750472,1,5,2,22.799999,15.08
468,1,31,1,5,0,1.35,1,0,2,1,14.68,1.041,-999,-999,2,4,1,28.17,25
469,2,65,1,3,0,1.35,7,0,3,1,18.79,0.69,-999,-999,2,2,0,19.459999,15.32
470,1,58,1,2,1,2.65,9,0,3,1,24.73,0.801,2,-3.9750472,1,1,1,31.74,26.5
471,3,39,0,4,1,3.75,9,1,3,1,5.19,0.929,6,0.0249528,1,2,1,15.59,7.2199998
472,1,48,0,5,0,1.9,7,0,4,3,0,0.66,4,-1.9750472,1,5,2,0,0
473,2,60,1,2,0,1.9,2,0,3,2,22.78,0.969,23,17.0249528,1,3,2,28.09,23.299999
474,1,50,1,4,0,0.65,1,1,2,1,21.4,1.041,2,-3.9750472,1,4,1,28.17,25
475,1,24,0,3,0,2.65,8,1,3,3,35,1.034,-999,-999,2,0,2,24.35,26.41
476,1,26,1,3,0,2.65,10,0,2,3,12.75,0.791,-999,-999,2,0,1,14.43,12.28
477,2,61,1,2,0,2.65,8,0,3,2,17.98,1.13,2.650000095,-3.325047105,1,0,2,27.639999,20.98
478,2,57,0,4,0,3.75,6,1,3,3,15.5,0.842,-999,-999,2,0,2,19.01,16.549999
479,1,55,1,3,0,1.9,2,0,3,2,10.15,1.683,2.5,-3.4750472,1,0,2,9.7600002,8.6199999
480,2,77,1,5,0,3.75,10,0,2,1,25.9,0.677,-999,-999,2,2,0,28.76,12.06
481,2,28,1,2,0,0.65,1,1,2,2,21.4,1.041,-999,-999,2,2,2,28.17,25
482,1,33,0,5,0,1.35,12,0,3,2,9.47,0.505,-999,-999,2,4,2,22.799999,15.08
483,2,45,0,2,0,1.9,10,0,2,2,8.91,0.588,-999,-999,2,0,2,16.690001,7.4200001
484,2,75,0,2,0,1.9,1,0,3,3,17.89,1.427,-999,-999,2,3,1,22.700001,15.03
485,1,24,0,2,0,1.35,5,0,2,3,20.04,0.823,-999,-999,2,3,0,16.58,12.42
486,1,35,1,4,1,3.75,8,2,2,2,17.98,1.13,0.5,-5.4750472,1,2,1,27.639999,20.98
487,1,42,1,4,0,2.65,1,0,3,2,6.54,1.32,-999,-999,2,0,2,24.809999,10.6
488,2,76,1,2,0,1.9,6,0,3,3,26.28,0.864,-999,-999,2,2,2,30.52,27.1
489,1,23,0,2,1,1.35,3,2,2,1,21.53,0.884,2,-3.9750472,1,2,1,29.129999,20.51
490,2,58,0,2,0,2.65,5,0,3,3,13.83,1.135,1.5,-4.4750472,1,2,0,27.799999,20.030001
491,1,23,1,4,0,3.75,1,0,4,3,6.54,1.32,-999,-999,2,3,1,24.809999,10.6
492,2,39,0,5,0,2.65,7,0,3,3,0,0.66,-999,-999,2,4,0,0,0
493,1,48,1,2,1,1.9,8,0,3,1,15.21,1.13,4,-1.9750472,1,3,2,27.639999,20.98
494,1,60,0,4,0,1.9,12,0,3,1,1.87,1.045,-999,-999,2,5,1,4.48,1.91
495,1,56,1,4,0,2.65,5,0,3,1,36.94,0.803,8,2.0249528,1,2,2,35.459999,31.74
496,1,19,1,4,0,1.9,7,0,2,3,0.64,0.69,-999,-999,2,2,0,19.459999,15.32
497,3,38,1,4,0,3.75,1,1,3,2,3.78,1.47,-999,-999,2,3,2,6.77,2.5
498,1,22,1,4,0,1,7,0,2,2,24.24,0.685,-999,-999,2,0,0,18.280001,18.85
499,3,59,0,2,1,2.65,8,0,2,1,20.96,0.965,0.004,-5.9710472,1,5,2,26.41,23.299999
500,1,36,0,4,0,3.75,7,2,3,1,0.64,0.69,-999,-999,2,0,1,19.459999,15.32
501,2,23,0,3,0,2.65,4,0,2,2,13.07,0.75,-999,-999,2,1,2,46.349998,21.540001
502,2,81,0,1,0,1,10,0,3,2,5.91,0.737,-999,-999,2,2,2,14.6,11.38
503,2,23,0,5,0,9.477,6,0,2,3,23.83,0.766,1,-4.9750472,1,5,2,27.309999,25.73
504,1,79,0,5,0,3.75,7,0,3,1,0,0.66,30,24.0249528,1,5,2,0,0
505,2,75,1,4,0,1.9,12,0,3,1,3.52,0.878,3,-2.9750472,1,5,2,17.290001,11.32
506,2,38,0,4,0,2.65,7,1,3,3,0,0.66,25,19.0249528,1,2,1,0,0
507,2,79,1,2,0,1.9,8,0,3,1,15.21,1.13,4,-1.9750472,1,5,2,27.639999,20.98
508,1,48,0,2,0,2.65,10,2,3,2,25.9,0.677,0.200000003,-5.775047197,1,3,2,28.76,12.06
509,3,29,1,5,0,3.75,7,0,2,3,18.85,0.685,-999,-999,2,3,2,18.280001,18.85
510,1,29,0,2,0,3.75,1,0,3,2,23.74,1.32,0.5,-5.4750472,1,5,1,24.809999,10.6
511,3,80,0,5,0,3.75,4,0,2,3,15.97,0.798,6,0.0249528,1,5,2,13.81,10.63
512,2,28,1,4,0,3.75,12,0,3,3,10.47,0.505,3.200000048,-2.775047153,1,2,2,22.799999,15.08
513,2,65,0,3,0,3.75,5,0,3,1,9.8,0.823,15,9.0249528,1,5,1,16.58,12.42
514,3,21,0,4,0,1.9,3,1,3,2,49.57,1.245,15,9.0249528,1,4,1,42,26.58
